DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
3919,nan,21.0,5,1989,21.0,5,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,THI,800,21.0,5,1989,21.0,5,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3919,nan,21.0,5,1989,21.0,5,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,MYA,775,21.0,5,1989,21.0,5,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3920,nan,23.0,1,1989,22.0,7,1989,5.0,3.0,0.0,0.0,181,181,16,4,0,1,1,0,0,0.0,0,4.01,nan,THI,800,23.0,1,1989,22.0,7,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3920,nan,23.0,1,1989,22.0,7,1989,5.0,3.0,0.0,0.0,181,181,16,4,0,1,1,0,0,0.0,0,4.01,nan,DRV,816,23.0,1,1989,22.0,7,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3921,nan,25.0,10,1989,25.0,10,1989,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,IRQ,645,25.0,10,1989,25.0,10,1989,0,0,0,nan,0.0,0.0,17,4,1,4.01,1
3921,nan,25.0,10,1989,25.0,10,1989,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,IRN,630,25.0,10,1989,25.0,10,1989,1,0,0,nan,0.0,0.0,17,4,1,4.01,1
3922,nan,21.0,10,1989,21.0,10,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,TUR,640,21.0,10,1989,21.0,10,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3922,nan,21.0,10,1989,21.0,10,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,SYR,652,21.0,10,1989,21.0,10,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3950,nan,31.0,1,1990,nan,5,1990,5.0,3.0,0.0,0.0,121,91,16,4,1,1,1,0,0,0.0,0,4.01,nan,CUB,40,31.0,1,1990,nan,5,1990,0,0,0,nan,0.0,0.0,10,3,1,4.01,1
3950,nan,31.0,1,1990,nan,5,1990,5.0,3.0,0.0,0.0,121,91,16,4,1,1,1,0,0,0.0,0,4.01,nan,USA,2,31.0,1,1990,nan,5,1990,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3951,nan,2.0,10,1990,2.0,10,1990,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,PRK,731,2.0,10,1990,2.0,10,1990,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3951,nan,2.0,10,1990,2.0,10,1990,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,FRN,220,2.0,10,1990,2.0,10,1990,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3952,nan,15.0,4,1990,24.0,5,1990,5.0,1.0,1.0,nan,40,40,16,4,1,1,1,0,0,0.0,0,4.01,nan,SEN,433,15.0,4,1990,24.0,5,1990,1,1,2,nan,1.0,nan,15,4,1,4.01,1
3952,nan,15.0,4,1990,24.0,5,1990,5.0,1.0,1.0,nan,40,40,16,4,1,1,1,0,0,0.0,0,4.01,nan,GNB,404,15.0,4,1990,24.0,5,1990,0,0,0,nan,1.0,nan,16,4,1,4.01,1
3953,nan,15.0,11,1989,16.0,4,1990,5.0,3.0,2.0,nan,153,153,17,4,1,1,1,0,0,0.0,0,4.01,nan,MAA,435,15.0,11,1989,16.0,4,1990,0,1,2,nan,1.0,nan,17,4,1,4.01,1
3953,nan,15.0,11,1989,16.0,4,1990,5.0,3.0,2.0,nan,153,153,17,4,1,1,1,0,0,0.0,0,4.01,nan,SEN,433,15.0,11,1989,16.0,4,1990,1,1,2,nan,1.0,nan,17,4,1,4.01,1
3954,nan,4.0,1,1990,4.0,1,1990,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,CDI,437,4.0,1,1990,4.0,1,1990,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3954,nan,4.0,1,1990,4.0,1,1990,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,LBR,450,4.0,1,1990,4.0,1,1990,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
3955,nan,21.0,2,1990,21.0,2,1990,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,ZAM,551,21.0,2,1990,21.0,2,1990,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3955,nan,21.0,2,1990,21.0,2,1990,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,ZAI,490,21.0,2,1990,21.0,2,1990,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3956,nan,2.0,4,1990,28.0,2,1991,5.0,3.0,0.0,0.0,333,333,16,4,1,1,1,0,0,0.0,0,4.01,nan,ISR,666,2.0,4,1990,28.0,2,1991,0,0,0,nan,0.0,0.0,8,3,1,4.01,1
3956,nan,2.0,4,1990,28.0,2,1991,5.0,3.0,0.0,0.0,333,333,16,4,1,1,1,0,0,0.0,0,4.01,nan,IRQ,645,2.0,4,1990,28.0,2,1991,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,JOR,663,9.0,8,1990,3.0,3,1991,1,0,0,nan,0.0,0.0,0,1,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,TUR,640,11.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,SIE,451,nan,12,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,SEN,433,1.0,12,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,PAK,770,nan,9,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,NIR,436,nan,12,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,MOR,600,11.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,BNG,771,nan,9,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,NTH,210,21.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,ARG,160,18.0,9,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,SPN,230,21.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,BEL,211,21.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,GRC,350,21.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,GMY,255,6.0,1,1991,3.0,3,1991,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,QAT,694,22.0,1,1991,3.0,3,1991,0,0,0,nan,0.0,0.0,16,4,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,OMA,698,24.0,2,1991,3.0,3,1991,0,0,0,nan,0.0,0.0,16,4,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,AUL,900,1.0,9,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,16,4,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,BAH,692,24.0,1,1991,3.0,3,1991,0,0,0,nan,0.0,0.0,16,4,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,SYR,652,14.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,CAN,20,10.0,8,1990,3.0,3,1991,0,0,0,nan,0.0,0.0,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,UAE,696,16.0,7,1990,3.0,3,1991,0,0,0,nan,1.0,nan,16,4,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,UKG,200,9.0,8,1990,3.0,3,1991,0,0,0,nan,1.0,nan,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,EGY,651,11.0,8,1990,3.0,3,1991,0,0,0,nan,1.0,nan,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,FRN,220,8.0,8,1990,3.0,3,1991,0,0,0,nan,1.0,nan,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,ITA,325,21.0,8,1990,3.0,3,1991,0,0,0,nan,1.0,nan,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,SAU,670,3.0,8,1990,3.0,3,1991,0,0,0,nan,2.0,nan,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,USA,2,24.0,7,1990,3.0,3,1991,0,0,0,nan,3.0,nan,20,5,0,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,KUW,690,28.0,5,1990,3.0,8,1990,0,0,0,nan,5.0,nan,17,4,1,4.01,0
3957,nan,28.0,5,1990,3.0,3,1991,2.0,2.0,6.0,nan,280,280,20,5,1,2,27,0,0,0.0,0,4.01,nan,IRQ,645,28.0,5,1990,3.0,3,1991,1,1,1,nan,6.0,nan,20,5,1,4.01,0
3958,nan,4.0,5,1990,3.0,3,1991,5.0,3.0,1.0,nan,304,304,17,4,1,1,1,0,0,0.0,0,4.01,nan,ISR,666,4.0,5,1990,3.0,3,1991,1,1,2,nan,0.0,0.0,17,4,1,4.01,1
3958,nan,4.0,5,1990,3.0,3,1991,5.0,3.0,1.0,nan,304,304,17,4,1,1,1,0,0,0.0,0,4.01,nan,JOR,663,4.0,5,1990,3.0,3,1991,0,1,2,nan,1.0,nan,17,4,1,4.01,1
3959,nan,11.0,2,1990,22.0,12,1990,6.0,1.0,1.0,nan,315,315,17,4,1,1,1,0,0,0.0,0,4.01,nan,IND,750,11.0,2,1990,22.0,12,1990,1,0,0,nan,0.0,0.0,17,4,1,4.01,0
3959,nan,11.0,2,1990,22.0,12,1990,6.0,1.0,1.0,nan,315,315,17,4,1,1,1,0,0,0.0,0,4.01,nan,PAK,770,11.0,2,1990,22.0,12,1990,0,1,1,nan,1.0,nan,17,4,1,4.01,0
3960,nan,8.0,2,1990,21.0,2,1990,5.0,3.0,1.0,nan,14,14,17,4,1,1,1,0,0,0.0,0,4.01,nan,MYA,775,8.0,2,1990,21.0,2,1990,1,1,2,nan,1.0,nan,17,4,1,4.01,1
3960,nan,8.0,2,1990,21.0,2,1990,5.0,3.0,1.0,nan,14,14,17,4,1,1,1,0,0,0.0,0,4.01,nan,THI,800,8.0,2,1990,21.0,2,1990,0,0,0,nan,1.0,nan,17,4,1,4.01,1
3961,nan,25.0,6,1990,29.0,10,1990,6.0,1.0,0.0,0.0,127,127,16,4,0,1,1,0,0,0.0,0,4.01,nan,PNG,910,25.0,6,1990,29.0,10,1990,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3961,nan,25.0,6,1990,29.0,10,1990,6.0,1.0,0.0,0.0,127,127,16,4,0,1,1,0,0,0.0,0,4.01,nan,INS,850,25.0,6,1990,29.0,10,1990,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
3970,nan,nan,2,1991,3.0,3,1991,5.0,3.0,0.0,0.0,31,4,7,3,0,1,1,0,0,0.0,0,4.01,nan,SUD,625,nan,2,1991,3.0,3,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3970,nan,nan,2,1991,3.0,3,1991,5.0,3.0,0.0,0.0,31,4,7,3,0,1,1,0,0,0.0,0,4.01,nan,EGY,651,nan,2,1991,3.0,3,1991,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
3971,nan,24.0,1,1991,24.0,1,1991,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,24.0,1,1991,24.0,1,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3971,nan,24.0,1,1991,24.0,1,1991,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,IRQ,645,24.0,1,1991,24.0,1,1991,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
3972,nan,29.0,7,1991,29.0,7,1991,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,CAN,20,29.0,7,1991,29.0,7,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3972,nan,29.0,7,1991,29.0,7,1991,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,29.0,7,1991,29.0,7,1991,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
3973,nan,21.0,5,1991,21.0,5,1991,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,IRN,630,21.0,5,1991,21.0,5,1991,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3973,nan,21.0,5,1991,21.0,5,1991,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,USA,2,21.0,5,1991,21.0,5,1991,0,0,0,nan,0.0,0.0,16,4,1,4.01,1
3975,nan,27.0,10,1991,5.0,11,1991,6.0,1.0,0.0,0.0,10,10,7,3,0,2,1,0,0,0.0,0,4.01,nan,ZAI,490,27.0,10,1991,5.0,11,1991,0,1,2,nan,0.0,0.0,0,1,1,4.01,0
3975,nan,27.0,10,1991,5.0,11,1991,6.0,1.0,0.0,0.0,10,10,7,3,0,2,1,0,0,0.0,0,4.01,nan,FRN,220,27.0,10,1991,5.0,11,1991,1,0,0,nan,0.0,0.0,7,3,1,4.01,0
3975,nan,27.0,10,1991,5.0,11,1991,6.0,1.0,0.0,0.0,10,10,7,3,0,2,1,0,0,0.0,0,4.01,nan,BEL,211,27.0,10,1991,5.0,11,1991,1,0,0,nan,0.0,0.0,7,3,1,4.01,0
3976,nan,27.0,6,1991,2.0,8,1991,5.0,3.0,0.0,0.0,37,37,12,3,1,1,1,0,0,0.0,0,4.01,nan,AUS,305,27.0,6,1991,2.0,8,1991,0,1,2,nan,0.0,0.0,7,3,1,4.01,1
3976,nan,27.0,6,1991,2.0,8,1991,5.0,3.0,0.0,0.0,37,37,12,3,1,1,1,0,0,0.0,0,4.01,nan,YUG,345,27.0,6,1991,2.0,8,1991,1,0,0,nan,0.0,0.0,12,3,1,4.01,1
3977,nan,22.0,8,1991,19.0,9,1991,5.0,3.0,0.0,0.0,29,29,12,3,1,1,1,0,0,0.0,0,4.01,nan,HUN,310,22.0,8,1991,19.0,9,1991,0,1,2,nan,0.0,0.0,7,3,1,4.01,1
3977,nan,22.0,8,1991,19.0,9,1991,5.0,3.0,0.0,0.0,29,29,12,3,1,1,1,0,0,0.0,0,4.01,nan,YUG,345,22.0,8,1991,19.0,9,1991,1,0,0,nan,0.0,0.0,12,3,1,4.01,1
3978,nan,31.0,3,1991,nan,4,1991,5.0,3.0,0.0,0.0,31,2,14,4,0,1,1,0,0,0.0,0,4.01,nan,LBR,450,31.0,3,1991,nan,4,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3978,nan,31.0,3,1991,nan,4,1991,5.0,3.0,0.0,0.0,31,2,14,4,0,1,1,0,0,0.0,0,4.01,nan,SIE,451,31.0,3,1991,nan,4,1991,1,1,2,nan,0.0,0.0,14,4,1,4.01,1
3979,nan,27.0,1,1991,28.0,12,1991,5.0,3.0,nan,nan,336,336,17,4,1,1,1,0,0,0.0,0,4.01,nan,UGA,500,27.0,1,1991,28.0,12,1991,1,0,0,nan,nan,nan,17,4,1,4.01,1
3979,nan,27.0,1,1991,28.0,12,1991,5.0,3.0,nan,nan,336,336,17,4,1,1,1,0,0,0.0,0,4.01,nan,RWA,517,27.0,1,1991,28.0,12,1991,0,1,2,nan,nan,nan,17,4,1,4.01,1
3980,nan,5.0,8,1991,27.0,10,1991,5.0,3.0,0.0,0.0,84,84,16,4,0,1,1,0,0,0.0,0,4.01,nan,IRQ,645,5.0,8,1991,27.0,10,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3980,nan,5.0,8,1991,27.0,10,1991,5.0,3.0,0.0,0.0,84,84,16,4,0,1,1,0,0,0.0,0,4.01,nan,TUR,640,5.0,8,1991,27.0,10,1991,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3981,nan,4.0,10,1991,4.0,10,1991,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,IRQ,645,4.0,10,1991,4.0,10,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3981,nan,4.0,10,1991,4.0,10,1991,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,ISR,666,4.0,10,1991,4.0,10,1991,1,1,2,nan,0.0,0.0,12,3,1,4.01,1
3982,nan,7.0,8,1991,29.0,8,1991,5.0,3.0,0.0,0.0,23,23,16,4,1,1,1,0,0,0.0,0,4.01,nan,IRQ,645,7.0,8,1991,29.0,8,1991,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
3982,nan,7.0,8,1991,29.0,8,1991,5.0,3.0,0.0,0.0,23,23,16,4,1,1,1,0,0,0.0,0,4.01,nan,KUW,690,7.0,8,1991,29.0,8,1991,0,0,0,nan,0.0,0.0,16,4,1,4.01,1
3983,nan,9.0,2,1991,3.0,3,1991,5.0,3.0,0.0,0.0,23,23,8,3,0,1,1,0,0,0.0,0,4.01,nan,CHN,710,9.0,2,1991,3.0,3,1991,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3983,nan,9.0,2,1991,3.0,3,1991,5.0,3.0,0.0,0.0,23,23,8,3,0,1,1,0,0,0.0,0,4.01,nan,TAW,713,9.0,2,1991,3.0,3,1991,1,1,2,nan,0.0,0.0,8,3,1,4.01,1
3984,nan,4.0,2,1991,30.0,3,1991,5.0,3.0,0.0,0.0,55,55,8,3,0,1,1,0,0,0.0,0,4.01,nan,PRK,731,4.0,2,1991,30.0,3,1991,0,1,3,nan,0.0,0.0,0,1,1,4.01,1
3984,nan,4.0,2,1991,30.0,3,1991,5.0,3.0,0.0,0.0,55,55,8,3,0,1,1,0,0,0.0,0,4.01,nan,ROK,732,4.0,2,1991,30.0,3,1991,1,1,3,nan,0.0,0.0,8,3,1,4.01,1
3985,nan,1.0,5,1991,2.0,9,1991,5.0,3.0,nan,nan,125,125,17,4,1,1,1,0,0,0.0,0,4.01,nan,PAK,770,1.0,5,1991,2.0,9,1991,0,1,1,nan,nan,nan,17,4,1,4.01,1
3985,nan,1.0,5,1991,2.0,9,1991,5.0,3.0,nan,nan,125,125,17,4,1,1,1,0,0,0.0,0,4.01,nan,IND,750,1.0,5,1991,2.0,9,1991,1,1,1,nan,1.0,nan,17,4,1,4.01,1
3986,nan,21.0,12,1991,21.0,12,1991,5.0,3.0,1.0,nan,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,BNG,771,21.0,12,1991,21.0,12,1991,0,1,2,nan,0.0,0.0,7,3,1,4.01,1
3986,nan,21.0,12,1991,21.0,12,1991,5.0,3.0,1.0,nan,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,MYA,775,21.0,12,1991,21.0,12,1991,1,0,0,nan,1.0,nan,16,4,1,4.01,1
3987,nan,6.0,10,1991,13.0,10,1991,5.0,1.0,0.0,0.0,8,8,12,3,1,1,1,0,0,0.0,0,4.01,nan,ECU,130,6.0,10,1991,13.0,10,1991,0,1,1,nan,0.0,0.0,7,3,1,4.01,1
3987,nan,6.0,10,1991,13.0,10,1991,5.0,1.0,0.0,0.0,8,8,12,3,1,1,1,0,0,0.0,0,4.01,nan,PER,135,6.0,10,1991,13.0,10,1991,1,0,0,nan,0.0,0.0,12,3,1,4.01,1
3988,nan,2.0,2,1991,2.0,2,1991,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,HON,91,2.0,2,1991,2.0,2,1991,1,1,1,nan,0.0,0.0,16,4,1,4.01,1
3988,nan,2.0,2,1991,2.0,2,1991,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,NIC,93,2.0,2,1991,2.0,2,1991,0,1,1,nan,0.0,0.0,16,4,1,4.01,1
3994,nan,nan,9,1977,13.0,6,1978,5.0,1.0,nan,nan,286,257,17,4,0,1,1,0,0,0.0,0,4.01,nan,ISR,666,nan,9,1977,13.0,6,1978,1,1,2,0.0,nan,nan,17,4,1,4.01,1
3994,nan,nan,9,1977,13.0,6,1978,5.0,1.0,nan,nan,286,257,17,4,0,1,1,0,0,0.0,0,4.01,nan,LEB,660,nan,9,1977,13.0,6,1978,0,0,0,0.0,nan,nan,17,4,1,4.01,1
4001,nan,1.0,1,1994,23.0,9,1996,5.0,3.0,1.0,nan,997,997,17,4,1,1,1,4135,0,0.0,0,4.01,nan,CAM,811,1.0,1,1994,23.0,9,1996,0,1,2,0.0,1.0,nan,17,4,1,4.01,1
4001,nan,1.0,1,1994,23.0,9,1996,5.0,3.0,1.0,nan,997,997,17,4,1,1,1,4135,0,0.0,0,4.01,nan,THI,800,1.0,1,1994,23.0,9,1996,1,0,0,0.0,1.0,nan,17,4,1,4.01,1
4002,nan,8.0,2,1995,1.0,3,1995,5.0,3.0,0.0,0.0,22,22,16,4,1,1,1,4314,4003,4138.0,0,4.01,nan,MYA,775,8.0,2,1995,1.0,3,1995,0,1,2,0.0,0.0,0.0,16,4,1,4.01,1
4002,nan,8.0,2,1995,1.0,3,1995,5.0,3.0,0.0,0.0,22,22,16,4,1,1,1,4314,4003,4138.0,0,4.01,nan,THI,800,8.0,2,1995,1.0,3,1995,1,0,0,0.0,0.0,0.0,8,3,1,4.01,1
4003,nan,3.0,1,1996,8.0,1,1996,1.0,2.0,0.0,0.0,6,6,11,3,1,1,1,4314,4002,4138.0,0,4.01,nan,THI,800,3.0,1,1996,8.0,1,1996,0,0,0,0.0,0.0,0.0,8,3,1,4.01,0
4003,nan,3.0,1,1996,8.0,1,1996,1.0,2.0,0.0,0.0,6,6,11,3,1,1,1,4314,4002,4138.0,0,4.01,nan,MYA,775,3.0,1,1996,8.0,1,1996,1,1,1,0.0,0.0,0.0,11,3,1,4.01,0
4004,nan,24.0,1,1996,30.0,1,1996,1.0,2.0,0.0,0.0,7,7,14,4,1,1,1,0,0,0.0,0,4.01,nan,CAM,811,24.0,1,1996,30.0,1,1996,0,0,0,0.0,0.0,0.0,11,3,1,4.01,0
4004,nan,24.0,1,1996,30.0,1,1996,1.0,2.0,0.0,0.0,7,7,14,4,1,1,1,0,0,0.0,0,4.01,nan,VTM,816,24.0,1,1996,30.0,1,1996,1,1,1,0.0,0.0,0.0,14,4,1,4.01,0
4005,nan,25.0,6,1996,25.0,6,1996,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,4006,4313,0.0,0,4.01,nan,IND,750,25.0,6,1995,25.0,6,1995,0,0,0,0.0,0.0,0.0,17,4,1,4.01,1
4005,nan,25.0,6,1996,25.0,6,1996,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,4006,4313,0.0,0,4.01,nan,BNG,771,25.0,6,1995,25.0,6,1995,1,0,0,0.0,0.0,0.0,17,4,1,4.01,1
4006,nan,20.0,5,1996,22.0,5,1996,5.0,3.0,0.0,0.0,3,3,8,3,0,1,1,4005,4313,0.0,0,4.01,nan,BNG,771,20.0,5,1996,22.0,5,1996,0,0,0,0.0,0.0,0.0,0,1,1,4.01,1
4006,nan,20.0,5,1996,22.0,5,1996,5.0,3.0,0.0,0.0,3,3,8,3,0,1,1,4005,4313,0.0,0,4.01,nan,IND,750,20.0,5,1996,22.0,5,1996,1,0,0,0.0,0.0,0.0,8,3,1,4.01,1
4007,nan,17.0,9,1993,17.0,7,1999,5.0,3.0,6.0,nan,2130,2130,20,5,1,1,1,147W,166W,4223.0,0,4.01,nan,IND,750,17.0,9,1993,17.0,7,1999,0,0,0,0.0,5.0,nan,17,4,1,4.01,1
