,DispNum3,DispNum4,StAbb,ccode,StDay,StMon,StYear,EndDay,EndMon,EndYear,SideA,RevState,RevType1,RevType2,Fatality,FataPre,HiAct,HostLev,Orig,Version
3706,3104,,NIG,475,20.0,5,1981,20.0,5,1981,1,0,0,,1.0,,17,4,1,4.01
3707,3105,,USA,2,25.0,10,1980,20.0,1,1981,0,0,0,,0.0,0.0,0,1,1,4.01
3708,3105,,ECU,130,25.0,10,1980,20.0,1,1981,1,1,2,,0.0,0.0,15,4,1,4.01
3709,3106,,JOR,663,22.0,2,1982,24.0,2,1982,0,0,0,,0.0,0.0,0,1,1,4.01
3710,3106,,SYR,652,22.0,2,1982,24.0,2,1982,1,1,2,,0.0,0.0,16,4,1,4.01
3711,3107,,JOR,663,26.0,11,1980,8.0,1,1981,0,0,0,,0.0,0.0,7,3,1,4.01
3712,3107,,SYR,652,26.0,11,1980,8.0,1,1981,1,1,2,,0.0,0.0,7,3,1,4.01
3713,3107,,ISR,666,9.0,12,1980,8.0,1,1981,0,0,0,,0.0,0.0,7,3,0,4.01
3714,3108,,KUW,690,13.0,11,1980,16.0,11,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3715,3108,,IRN,630,13.0,11,1980,16.0,11,1980,1,1,2,,0.0,0.0,16,4,1,4.01
3716,3109,,BNG,771,23.0,11,1980,23.0,11,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3717,3109,,IND,750,23.0,11,1980,23.0,11,1980,1,0,0,,0.0,0.0,16,4,1,4.01
3718,3111,,THI,800,20.0,11,1980,20.0,11,1980,0,1,2,,0.0,0.0,0,1,1,4.01
3719,3111,,MYA,775,20.0,11,1980,20.0,11,1980,1,1,2,,0.0,0.0,16,4,1,4.01
3720,3112,,ZAM,551,11.0,8,1980,11.0,2,1981,0,0,0,,0.0,0.0,0,1,1,4.01
3721,3112,,ZAI,490,11.0,8,1980,11.0,2,1981,1,1,1,,0.0,0.0,14,4,1,4.01
3722,3113,,ALG,615,15.0,7,1980,15.0,7,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3723,3113,,MOR,600,15.0,7,1980,15.0,7,1980,1,1,2,,0.0,0.0,7,3,1,4.01
3724,3114,,THI,800,15.0,6,1980,15.0,6,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3725,3114,,LAO,812,15.0,6,1980,15.0,6,1980,1,0,0,,0.0,0.0,16,4,1,4.01
3726,3115,,OMA,698,19.0,5,1980,19.0,5,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3727,3115,,YPR,680,19.0,5,1980,19.0,5,1980,1,1,3,,0.0,0.0,7,3,1,4.01
3728,3116,,USR,365,6.0,5,1980,6.0,5,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3729,3116,,YUG,345,6.0,5,1980,6.0,5,1980,1,0,0,,0.0,0.0,1,2,1,4.01
3730,3117,,PHI,840,2.0,6,1980,2.0,11,1980,0,1,1,,0.0,0.0,0,1,1,4.01
3731,3117,,MAL,820,2.0,6,1980,2.0,11,1980,1,0,0,,0.0,0.0,7,3,1,4.01
3732,3118,,EGY,651,14.0,3,1980,8.0,12,1980,1,1,2,,0.0,0.0,7,3,1,4.01
3733,3118,,LIB,620,14.0,3,1980,8.0,12,1980,0,0,0,,0.0,0.0,11,3,1,4.01
3734,3119,,MAA,435,29.0,2,1980,29.0,7,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3735,3119,,MOR,600,29.0,2,1980,29.0,7,1980,1,1,2,,0.0,0.0,16,4,1,4.01
3736,3120,,NIC,93,7.0,2,1980,7.0,2,1980,0,1,1,,0.0,0.0,0,1,1,4.01
3737,3120,,COL,100,7.0,2,1980,7.0,2,1980,1,0,0,,0.0,0.0,7,3,1,4.01
3738,3121,,CON,484,4.0,2,1980,4.0,2,1980,0,0,0,,0.0,0.0,0,1,1,4.01
3739,3121,,ZAI,490,4.0,2,1980,4.0,2,1980,1,1,2,,0.0,0.0,7,3,1,4.01
3740,3122,,USR,365,21.0,9,1977,1.0,10,1977,0,0,0,,0.0,0.0,0,1,1,4.01
3741,3122,,ARG,160,21.0,9,1977,1.0,10,1977,1,1,2,,0.0,0.0,15,4,1,4.01
3742,3123,,BUL,355,1.0,10,1977,1.0,10,1977,0,0,0,,0.0,0.0,0,1,1,4.01
3743,3123,,ARG,160,1.0,10,1977,1.0,10,1977,1,1,2,,0.0,0.0,16,4,1,4.01
3744,3124,,BOT,571,3.0,9,1977,4.0,9,1977,0,0,0,,0.0,0.0,0,1,1,4.01
3745,3124,,ZIM,552,3.0,9,1977,4.0,9,1977,1,1,2,,0.0,0.0,16,4,1,4.01
3746,3125,,TOG,461,27.0,8,1977,1.0,11,1977,0,0,0,,0.0,0.0,0,1,1,4.01
3747,3125,,GHA,452,27.0,8,1977,1.0,11,1977,1,1,2,,0.0,0.0,1,2,1,4.01
3748,3126,,EGY,651,12.0,7,1977,10.0,9,1977,1,1,2,,2.0,,17,4,1,4.01
3749,3126,,LIB,620,12.0,7,1977,10.0,9,1977,0,0,0,,2.0,,17,4,1,4.01
3750,3127,,TAZ,510,7.0,8,1977,7.0,8,1977,0,0,0,,0.0,0.0,1,2,0,4.01
3751,3127,,SAF,560,6.0,7,1977,2.0,11,1977,1,1,2,,0.0,0.0,17,4,1,4.01
3752,3127,,ZAM,551,6.0,7,1977,2.0,11,1977,0,0,0,,1.0,,17,4,1,4.01
3753,3129,,SOM,520,23.0,6,1977,26.0,6,1977,1,1,1,,,,17,4,1,4.01
3754,3129,,KEN,501,23.0,6,1977,26.0,6,1977,0,0,0,,,,17,4,1,4.01
3755,3130,,MYA,775,27.0,6,1977,28.0,6,1977,0,0,0,,0.0,0.0,0,1,1,4.01
3756,3130,,THI,800,27.0,6,1977,28.0,6,1977,1,0,0,,0.0,0.0,12,3,1,4.01
3757,3131,,TAZ,510,7.0,8,1977,7.0,8,1979,0,0,0,,,,1,2,0,4.01
3758,3131,,ZIM,552,11.0,5,1977,21.0,12,1979,1,1,2,,,,17,4,1,4.01
3759,3131,,ZAM,551,11.0,5,1977,21.0,12,1979,0,0,0,,,,18,4,1,4.01
3760,3132,,IRN,630,5.0,8,1907,20.0,8,1908,0,0,0,,,,17,4,1,4.01
3761,3132,,TUR,640,5.0,8,1907,20.0,8,1908,1,1,4,,,,17,4,1,4.01
3762,3133,,IRN,630,17.0,7,1909,17.0,1,1910,0,0,0,,0.0,0.0,0,1,1,4.01
3763,3133,,USR,365,17.0,7,1909,17.0,1,1910,1,1,3,,0.0,0.0,7,3,1,4.01
3764,3134,,FRN,220,1.0,11,1919,20.0,10,1921,1,1,1,,6.0,,20,5,1,4.01
3765,3134,,TUR,640,1.0,11,1919,20.0,10,1921,0,0,0,,6.0,,20,5,1,4.01
3766,3135,,POR,235,10.0,3,1966,14.0,4,1966,0,0,0,,0.0,0.0,0,1,1,4.01
3767,3135,,UKG,200,10.0,3,1966,14.0,4,1966,1,1,2,,0.0,0.0,7,3,1,4.01
3768,3136,,HAI,41,26.0,3,1887,30.0,4,1887,0,0,0,,0.0,0.0,0,1,1,4.01
3769,3136,,UKG,200,26.0,3,1887,30.0,4,1887,1,1,2,,0.0,0.0,7,3,1,4.01
3770,3138,,POR,235,1.0,7,1831,14.0,7,1831,0,0,0,,0.0,0.0,0,1,1,4.01
3771,3138,,FRN,220,1.0,7,1831,14.0,7,1831,1,1,2,,0.0,0.0,16,4,1,4.01
3772,3139,,FRN,220,15.0,4,1911,30.0,6,1911,1,1,1,,,,14,4,1,4.01
3773,3139,,MOR,600,15.0,4,1911,30.0,6,1911,0,0,0,,,,16,4,1,4.01
3774,3150,,EGY,651,23.0,4,1959,24.0,4,1959,0,0,0,,0.0,0.0,16,4,1,4.01
3775,3150,,JOR,663,23.0,4,1959,24.0,4,1959,1,0,0,,0.0,0.0,16,4,1,4.01
3776,3151,,SYR,652,5.0,3,1958,5.0,3,1958,0,0,0,,0.0,0.0,0,1,1,4.01
3777,3151,,JOR,663,5.0,3,1958,5.0,3,1958,1,1,2,,0.0,0.0,16,4,1,4.01
3778,3152,,TUR,640,5.0,3,1958,13.0,4,1958,1,1,2,,,,15,4,1,4.01
3779,3152,,SYR,652,5.0,3,1958,13.0,4,1958,0,0,0,,,,17,4,1,4.01
3780,3153,,JOR,663,7.0,1,1956,10.0,1,1956,0,0,0,,0.0,0.0,0,1,1,4.01
3781,3153,,SAU,670,7.0,1,1956,10.0,1,1956,1,0,0,,0.0,0.0,7,3,1,4.01
3782,3154,,SYR,652,3.0,11,1955,10.0,12,1956,0,0,0,,1.0,,17,4,1,4.01
3783,3154,,TUR,640,3.0,11,1955,10.0,12,1956,1,1,2,,1.0,,17,4,1,4.01
3784,3155,,TUR,640,26.0,3,1955,30.0,3,1955,0,1,2,,0.0,0.0,7,3,1,4.01
3785,3155,,SYR,652,26.0,3,1955,30.0,3,1955,1,0,0,,0.0,0.0,12,3,1,4.01
3786,3156,,FRN,220,7.0,10,1934,7.0,10,1934,1,0,0,,0.0,0.0,12,3,1,4.01
3787,3156,,TUR,640,7.0,10,1934,7.0,10,1934,0,1,2,,0.0,0.0,16,4,1,4.01
3788,3157,,TUR,640,16.0,7,1934,16.0,7,1934,1,1,2,,0.0,0.0,16,4,1,4.01
3789,3157,,UKG,200,16.0,7,1934,16.0,7,1934,0,0,0,,1.0,,0,1,1,4.01
3790,3158,,BUL,355,23.0,8,1935,30.0,8,1935,0,0,0,,0.0,0.0,0,1,1,4.01
3791,3158,,TUR,640,23.0,8,1935,30.0,8,1935,1,1,4,,0.0,0.0,7,3,1,4.01
3792,3159,,IRN,630,15.0,12,1934,15.0,12,1934,0,0,0,,0.0,0.0,0,1,1,4.01
3793,3159,,AFG,700,15.0,12,1934,15.0,12,1934,1,0,0,,0.0,0.0,16,4,1,4.01
3794,3160,,IRN,630,11.0,4,1933,11.0,4,1933,0,0,0,,0.0,0.0,0,1,1,4.01
3795,3160,,USR,365,11.0,4,1933,11.0,4,1933,1,1,2,,0.0,0.0,15,4,1,4.01
3796,3161,,IRQ,645,15.0,6,1949,14.0,8,1949,1,0,0,,0.0,0.0,7,3,0,4.01
3797,3161,,JOR,663,26.0,4,1949,14.0,8,1949,0,1,3,,0.0,0.0,7,3,1,4.01
3798,3161,,SYR,652,26.0,4,1949,14.0,8,1949,1,0,0,,0.0,0.0,7,3,1,4.01
3799,3162,,EGY,651,26.0,9,1960,30.0,9,1960,0,0,0,,0.0,0.0,0,1,1,4.01
3800,3162,,JOR,663,26.0,9,1960,30.0,9,1960,1,1,2,,0.0,0.0,16,4,1,4.01
3801,3163,,TUR,640,17.0,8,1962,17.0,8,1962,0,0,0,,0.0,0.0,0,1,1,4.01
3802,3163,,USR,365,17.0,8,1962,17.0,8,1962,1,0,0,,0.0,0.0,16,4,1,4.01
3803,3164,,IRQ,645,15.0,8,1962,19.0,8,1962,1,1,2,,0.0,0.0,16,4,1,4.01
3804,3164,,TUR,640,15.0,8,1962,19.0,8,1962,0,0,0,,0.0,0.0,16,4,1,4.01
3805,3165,,TUR,640,30.0,3,1962,30.0,3,1962,1,0,0,,0.0,0.0,17,4,1,4.01
3806,3165,,SYR,652,30.0,3,1962,30.0,3,1962,0,0,0,,1.0,,17,4,1,4.01
3807,3166,,SYR,652,19.0,8,1963,8.0,11,1963,1,1,2,,0.0,0.0,16,4,1,4.01
3808,3166,,LEB,660,19.0,8,1963,8.0,11,1963,0,0,0,,1.0,,0,1,1,4.01
3809,3167,,LEB,660,5.0,2,1963,5.0,2,1963,0,0,0,,0.0,0.0,0,1,1,4.01
3810,3167,,SYR,652,5.0,2,1963,5.0,2,1963,1,1,2,,0.0,0.0,12,3,1,4.01
3811,3168,,SYR,652,27.0,5,1965,27.0,5,1965,1,0,0,,0.0,0.0,17,4,1,4.01
3812,3168,,TUR,640,27.0,5,1965,27.0,5,1965,0,0,0,,1.0,,17,4,1,4.01
3813,3169,,TUR,640,28.0,7,1965,28.0,7,1965,0,0,0,,0.0,0.0,0,1,1,4.01
3814,3169,,IRQ,645,28.0,7,1965,28.0,7,1965,1,1,2,,0.0,0.0,16,4,1,4.01
3815,3170,,SAU,670,15.0,1,1967,15.0,1,1967,1,1,2,,0.0,0.0,7,3,1,4.01
3816,3170,,ISR,666,15.0,1,1967,15.0,1,1967,0,1,2,,0.0,0.0,7,3,1,4.01
3817,3171,,SYR,652,24.0,2,1966,29.0,12,1966,0,0,0,,0.0,0.0,16,4,1,4.01
3818,3171,,JOR,663,24.0,2,1966,29.0,12,1966,1,1,2,,1.0,,8,3,1,4.01
3819,3172,,KUW,690,20.0,4,1967,30.0,4,1967,0,0,0,,0.0,0.0,7,3,1,4.01
3820,3172,,IRQ,645,20.0,4,1967,30.0,4,1967,1,1,1,,0.0,0.0,12,3,1,4.01
3821,3173,,LEB,660,1.0,5,1969,13.0,11,1969,0,0,0,,,,17,4,1,4.01
3822,3173,,SYR,652,1.0,5,1969,13.0,11,1969,1,1,2,,,,17,4,1,4.01
3823,3174,,ISR,666,2.0,8,1974,28.0,8,1974,0,1,2,,0.0,0.0,7,3,1,4.01
3824,3174,,USR,365,2.0,8,1974,28.0,8,1974,1,0,0,,0.0,0.0,12,3,1,4.01
3825,3175,,LIB,620,4.0,8,1975,12.0,10,1975,0,0,0,,0.0,0.0,10,3,1,4.01
3826,3175,,EGY,651,4.0,8,1975,12.0,10,1975,1,1,2,,0.0,0.0,16,4,1,4.01
3827,3176,,SYR,652,6.0,6,1976,25.0,11,1976,0,0,0,,0.0,0.0,7,3,1,4.01
3828,3176,,IRQ,645,6.0,6,1976,25.0,11,1976,1,1,2,,0.0,0.0,7,3,1,4.01
3829,3177,,GRC,350,18.0,7,1976,18.0,7,1976,0,0,0,,0.0,0.0,0,1,1,4.01
3830,3177,,ISR,666,18.0,7,1976,18.0,7,1976,1,1,2,,0.0,0.0,15,4,1,4.01
3831,3179,,UKG,200,5.0,4,1976,5.0,4,1976,0,0,0,,0.0,0.0,0,1,1,4.01
3832,3179,,SYR,652,5.0,4,1976,5.0,4,1976,1,0,0,,0.0,0.0,16,4,1,4.01
3833,3180,,IRQ,645,28.0,12,1981,3.0,1,1982,0,0,0,,0.0,0.0,0,1,1,4.01
3834,3180,,ISR,666,28.0,12,1981,3.0,1,1982,1,1,2,,0.0,0.0,12,3,1,4.01
3835,3181,,AUS,305,24.0,8,1922,15.0,9,1922,0,0,0,,0.0,0.0,0,1,1,4.01
3836,3181,,ITA,325,24.0,8,1922,15.0,9,1922,1,1,2,,0.0,0.0,1,2,1,4.01
3837,3181,,YUG,345,24.0,8,1922,15.0,9,1922,1,0,0,,0.0,0.0,7,3,1,4.01
3838,3181,,CZE,315,24.0,8,1922,15.0,9,1922,1,0,0,,0.0,0.0,7,3,1,4.01
3839,3181,,HUN,310,1.0,9,1922,15.0,9,1922,1,0,0,,0.0,0.0,7,3,0,4.01
3840,3181,,RUM,360,1.0,9,1922,15.0,9,1922,0,0,0,,0.0,0.0,7,3,0,4.01
3841,3181,,UKG,200,1.0,9,1922,15.0,9,1922,1,0,0,,0.0,0.0,7,3,0,4.01
3842,3182,,HUN,310,13.0,1,1922,31.0,1,1923,0,0,0,,0.0,0.0,7,3,1,4.01
3843,3182,,RUM,360,13.0,1,1922,31.0,1,1923,1,1,2,,0.0,0.0,10,3,1,4.01
3844,3182,,YUG,345,13.0,1,1922,31.0,1,1923,1,1,2,,0.0,0.0,10,3,1,4.01
3845,3183,,GRC,350,8.0,2,1925,30.0,4,1925,1,1,2,,0.0,0.0,7,3,1,4.01
3846,3183,,TUR,640,8.0,2,1925,30.0,4,1925,0,0,0,,0.0,0.0,7,3,1,4.01
3847,3184,,RUM,360,8.0,7,1926,23.0,7,1926,0,0,0,,0.0,0.0,12,3,1,4.01
3848,3184,,BUL,355,8.0,7,1926,23.0,7,1926,1,0,0,,0.0,0.0,12,3,1,4.01
3849,3185,,FRN,220,11.0,12,1925,20.0,3,1926,1,0,0,,0.0,0.0,0,1,0,4.01
3850,3185,,TUR,640,2.0,9,1925,20.0,3,1926,0,1,1,,0.0,0.0,7,3,1,4.01
3851,3185,,UKG,200,2.0,9,1925,20.0,3,1926,1,0,0,,0.0,0.0,7,3,1,4.01
3852,3186,,BUL,355,5.0,2,1931,5.0,2,1931,1,0,0,,0.0,0.0,16,4,1,4.01
3853,3186,,GRC,350,5.0,2,1931,5.0,2,1931,0,0,0,,1.0,,0,1,1,4.01
3854,3187,,GRC,350,28.0,7,1928,28.0,7,1928,1,0,0,,0.0,0.0,16,4,1,4.01
3855,3187,,BUL,355,28.0,7,1928,28.0,7,1928,0,0,0,,1.0,,0,1,1,4.01
3856,3188,,YUG,345,16.0,6,1929,16.0,6,1929,0,0,0,,0.0,0.0,0,1,1,4.01
3857,3188,,BUL,355,16.0,6,1929,16.0,6,1929,1,0,0,,0.0,0.0,16,4,1,4.01
3858,3189,,FRN,220,7.0,6,1937,7.0,6,1937,0,0,0,,0.0,0.0,0,1,1,4.01
3859,3189,,TUR,640,7.0,6,1937,7.0,6,1937,1,1,1,,0.0,0.0,7,3,1,4.01
3860,3190,,TUR,640,3.0,6,1938,28.0,6,1938,1,1,1,,0.0,0.0,7,3,1,4.01
3861,3190,,FRN,220,3.0,6,1938,28.0,6,1938,0,0,0,,0.0,0.0,7,3,1,4.01
3862,3191,,USR,365,2.0,10,1939,15.0,1,1940,1,0,0,,0.0,0.0,7,3,1,4.01
3863,3191,,AFG,700,2.0,10,1939,15.0,1,1940,0,1,2,,0.0,0.0,10,3,1,4.01
3864,3192,,UKG,200,5.0,10,1946,5.0,10,1946,1,0,0,,0.0,0.0,12,3,1,4.01
3865,3192,,YUG,345,5.0,10,1946,5.0,10,1946,0,0,0,,0.0,0.0,16,4,1,4.01
3866,3193,,YUG,345,9.0,8,1946,31.0,8,1946,0,0,0,,0.0,0.0,16,4,1,4.01
3867,3193,,USA,2,9.0,8,1946,31.0,8,1946,1,0,0,,1.0,,12,3,1,4.01
3868,3194,,USR,365,12.0,9,1949,12.0,9,1949,0,0,0,,0.0,0.0,0,1,1,4.01
3869,3194,,ICE,395,12.0,9,1949,12.0,9,1949,1,1,2,,0.0,0.0,15,4,1,4.01
3870,3195,,USR,365,6.0,6,1951,8.0,9,1951,0,0,0,,0.0,0.0,7,3,0,4.01
3871,3195,,UKG,200,17.0,5,1951,8.0,9,1951,1,1,2,,0.0,0.0,7,3,1,4.01
3872,3195,,IRN,630,17.0,5,1951,8.0,9,1951,0,0,0,,0.0,0.0,7,3,1,4.01
3873,3196,,UKG,200,3.0,5,1950,27.0,9,1950,0,0,0,,0.0,0.0,0,1,1,4.01
3874,3196,,USR,365,3.0,5,1950,27.0,9,1950,1,1,2,,0.0,0.0,15,4,1,4.01
3875,3197,,BUL,355,19.0,4,1950,19.0,4,1950,0,0,0,,0.0,0.0,0,1,1,4.01
3876,3197,,GRC,350,19.0,4,1950,19.0,4,1950,1,0,0,,0.0,0.0,12,3,1,4.01
3877,3198,,UKG,200,3.0,9,1951,3.0,12,1951,0,0,0,,0.0,0.0,0,1,1,4.01
3878,3198,,INS,850,3.0,9,1951,3.0,12,1951,1,1,2,,0.0,0.0,15,4,1,4.01
3879,3199,,USR,365,2.0,8,1951,2.0,8,1951,0,0,0,,0.0,0.0,0,1,1,4.01
3880,3199,,IRN,630,2.0,8,1951,2.0,8,1951,1,1,2,,0.0,0.0,16,4,1,4.01
3881,3200,,BUL,355,1.0,5,1952,1.0,5,1952,0,0,0,,0.0,0.0,17,4,1,4.01
3882,3200,,TUR,640,1.0,5,1952,1.0,5,1952,1,0,0,,0.0,0.0,17,4,1,4.01
3883,3201,,UKG,200,14.0,5,1952,3.0,12,1952,0,0,0,,0.0,0.0,0,1,1,4.01
3884,3201,,USR,365,14.0,5,1952,3.0,12,1952,1,1,2,,0.0,0.0,15,4,1,4.01
3885,3202,,ALB,339,8.0,6,1952,14.0,6,1952,0,0,0,,0.0,0.0,0,1,1,4.01
3886,3202,,ITA,325,8.0,6,1952,14.0,6,1952,1,0,0,,0.0,0.0,12,3,1,4.01
3887,3203,,CZE,315,10.0,9,1953,10.0,9,1953,0,0,0,,0.0,0.0,0,1,1,4.01
3888,3203,,TAW,713,10.0,9,1953,10.0,9,1953,1,1,2,,0.0,0.0,15,4,1,4.01
3889,3204,,DEN,390,10.0,8,1953,10.0,8,1953,0,0,0,,0.0,0.0,0,1,1,4.01
3890,3204,,TAW,713,10.0,8,1953,10.0,8,1953,1,1,2,,0.0,0.0,15,4,1,4.01
3891,3205,,ITA,325,21.0,5,1954,22.0,5,1954,0,0,0,,0.0,0.0,15,4,1,4.01
3892,3205,,YUG,345,21.0,5,1954,22.0,5,1954,1,0,0,,0.0,0.0,16,4,1,4.01
3893,3206,,POR,235,,5,1969,15.0,8,1969,1,0,0,,0.0,0.0,12,3,1,4.01
3894,3206,,ZAI,490,,5,1969,15.0,8,1969,0,0,0,,0.0,0.0,15,4,1,4.01
3895,3207,,JPN,740,17.0,10,1953,20.0,6,1954,0,0,0,,0.0,0.0,0,1,1,4.01
3896,3207,,USR,365,17.0,10,1953,20.0,6,1954,1,1,2,,0.0,0.0,15,4,1,4.01
3897,3208,,JPN,740,14.0,12,1953,4.0,7,1954,0,0,0,,0.0,0.0,0,1,1,4.01
3898,3208,,CHN,710,14.0,12,1953,4.0,7,1954,1,1,2,,0.0,0.0,16,4,1,4.01
3899,3209,,SWZ,225,4.0,10,1954,4.0,10,1954,0,0,0,,0.0,0.0,7,3,1,4.01
3900,3209,,USA,2,4.0,10,1954,4.0,10,1954,1,0,0,,0.0,0.0,12,3,1,4.01
3901,3210,,FIN,375,15.0,9,1954,15.0,9,1954,0,0,0,,0.0,0.0,0,1,1,4.01
3902,3210,,USR,365,15.0,9,1954,15.0,9,1954,1,0,0,,0.0,0.0,12,3,1,4.01
3903,3211,,PAK,770,1.0,2,1955,1.0,2,1955,0,0,0,,0.0,0.0,0,1,1,4.01
3904,3211,,TAW,713,1.0,2,1955,1.0,2,1955,1,1,2,,0.0,0.0,15,4,1,4.01
3905,3212,,JPN,740,29.0,12,1955,29.0,12,1955,0,0,0,,0.0,0.0,0,1,1,4.01
3906,3212,,TAW,713,29.0,12,1955,29.0,12,1955,1,1,2,,0.0,0.0,15,4,1,4.01
3907,3213,,CHN,710,25.0,12,1955,25.0,12,1955,1,0,0,,0.0,0.0,17,4,1,4.01
3908,3213,,ROK,732,25.0,12,1955,25.0,12,1955,0,0,0,,0.0,0.0,17,4,1,4.01
3909,3214,,SWD,380,30.0,4,1955,30.0,4,1955,0,0,0,,0.0,0.0,0,1,1,4.01
3910,3214,,USR,365,30.0,4,1955,30.0,4,1955,1,1,2,,0.0,0.0,15,4,1,4.01
3911,3215,,SAF,560,19.0,1,1973,20.0,5,1973,0,1,2,,0.0,0.0,16,4,1,4.01
3912,3215,,ZAM,551,19.0,1,1973,20.0,5,1973,1,1,2,,0.0,0.0,16,4,1,4.01
3913,3216,,ITA,325,15.0,3,1955,9.0,4,1955,0,0,0,,0.0,0.0,0,1,1,4.01
3914,3216,,ALB,339,15.0,3,1955,9.0,4,1955,1,1,2,,0.0,0.0,15,4,1,4.01
3915,3217,,CHN,710,31.0,1,1974,4.0,2,1974,0,0,0,,0.0,0.0,0,1,1,4.01
3916,3217,,TAW,713,31.0,1,1974,4.0,2,1974,0,0,0,,0.0,0.0,0,1,1,4.01
3917,3217,,PHI,840,31.0,1,1974,4.0,2,1974,0,0,0,,0.0,0.0,0,1,1,4.01
3918,3217,,RVN,817,31.0,1,1974,4.0,2,1974,1,1,2,,0.0,0.0,7,3,1,4.01
3919,3218,,SAU,670,28.0,11,1955,28.0,11,1955,0,0,0,,0.0,0.0,0,1,1,4.01
3920,3218,,UKG,200,28.0,11,1955,28.0,11,1955,1,1,2,,0.0,0.0,12,3,1,4.01
3921,3219,,ISR,666,27.0,7,1955,27.0,7,1955,0,0,0,,0.0,0.0,0,1,1,4.01
3922,3219,,BUL,355,27.0,7,1955,27.0,7,1955,1,1,2,,0.0,0.0,16,4,1,4.01
3923,3221,,GFR,260,23.0,9,1956,23.0,9,1956,0,0,0,,0.0,0.0,0,1,1,4.01
3924,3221,,TAW,713,23.0,9,1956,23.0,9,1956,1,1,2,,0.0,0.0,16,4,1,4.01
3925,3222,,USA,2,12.0,11,1956,12.0,11,1956,0,0,0,,0.0,0.0,0,1,1,4.01
3926,3222,,MEX,70,12.0,11,1956,12.0,11,1956,1,1,2,,0.0,0.0,16,4,1,4.01
3927,3223,,USR,365,1.0,9,1956,1.0,9,1956,0,0,0,,0.0,0.0,0,1,1,4.01
3928,3223,,NOR,385,1.0,9,1956,1.0,9,1956,1,1,2,,0.0,0.0,16,4,1,4.01
3929,3224,,ITA,325,11.0,4,1956,11.0,4,1956,0,0,0,,0.0,0.0,0,1,1,4.01
3930,3224,,YUG,345,11.0,4,1956,11.0,4,1956,1,1,2,,0.0,0.0,15,4,1,4.01
3931,3225,,USR,365,30.0,1,1956,7.0,2,1956,0,0,0,,0.0,0.0,0,1,1,4.01
3932,3225,,NOR,385,30.0,1,1956,7.0,2,1956,1,1,2,,0.0,0.0,15,4,1,4.01
3933,3226,,THI,800,17.0,5,1976,17.0,5,1976,0,0,0,,,,17,4,1,4.01
3934,3226,,LAO,812,17.0,5,1976,17.0,5,1976,1,0,0,,,,17,4,1,4.01
3935,3227,,ZAM,551,24.0,9,1974,5.0,10,1974,0,0,0,,,,16,4,1,4.01
3936,3227,,SAF,560,24.0,9,1974,5.0,10,1974,1,1,2,,,,16,4,1,4.01
3937,3228,,POL,290,14.0,9,1939,19.0,9,1939,0,0,0,,0.0,0.0,0,1,1,4.01
3938,3228,,EST,366,14.0,9,1939,19.0,9,1939,1,1,2,,0.0,0.0,15,4,1,4.01
3939,3229,,UKG,200,7.0,1,1949,4.0,4,1949,0,0,0,,0.0,0.0,7,3,1,4.01
3940,3229,,JOR,663,8.0,1,1949,4.0,4,1949,0,1,1,,1.0,,17,4,0,4.01
3941,3229,,ISR,666,7.0,1,1949,4.0,4,1949,1,0,0,,1.0,,17,4,1,4.01
3942,3230,,ISR,666,1.0,1,1957,22.0,1,1959,0,0,0,,1.0,,17,4,1,4.01
3943,3230,,JOR,663,1.0,1,1957,22.0,1,1959,1,1,1,,2.0,,17,4,1,4.01
3944,3231,,ISR,666,15.0,8,1959,20.0,8,1961,1,0,0,,1.0,,17,4,1,4.01
3945,3231,,JOR,663,15.0,8,1959,20.0,8,1961,0,1,1,,1.0,,17,4,1,4.01
3946,3232,,USA,2,8.0,3,1895,8.0,3,1895,0,0,0,,0.0,0.0,0,1,1,4.01
3947,3232,,SPN,230,8.0,3,1895,8.0,3,1895,1,0,0,,0.0,0.0,16,4,1,4.01
3948,3233,,SPN,230,,3,1825,,3,1825,0,0,0,,0.0,0.0,0,1,1,4.01
3949,3233,,UKG,200,,3,1825,,3,1825,1,1,2,,0.0,0.0,16,4,1,4.01
3950,3233,,USA,2,,3,1825,,3,1825,1,1,2,,0.0,0.0,16,4,1,4.01
3951,3234,,SPN,230,,11,1824,,11,1824,0,0,0,,0.0,0.0,0,1,1,4.01
3952,3234,,USA,2,,11,1824,,11,1824,1,1,2,,0.0,0.0,16,4,1,4.01
3953,3235,,SPN,230,,10,1824,,10,1824,0,0,0,,0.0,0.0,0,1,1,4.01
3954,3235,,USA,2,,10,1824,,10,1824,1,1,2,,0.0,0.0,16,4,1,4.01
3955,3236,,SPN,230,8.0,4,1823,23.0,10,1823,0,0,0,,0.0,0.0,0,1,1,4.01
3956,3236,,USA,2,8.0,4,1823,23.0,10,1823,1,1,2,,0.0,0.0,16,4,1,4.01
3957,3237,,SPN,230,,9,1822,,9,1822,0,0,0,,0.0,0.0,0,1,1,4.01
